val/loss,_timestamp,train/step_loss,train/loss,Sample Generation,lr,iter,_step,_runtime
,1779545985.8151195,0.8474538326263428,,,,3770.0,393,989.9753063
,1779545987.4540272,0.8301804661750793,,,,3780.0,394,991.6142592
,1779545989.0934865,0.8189475536346436,,,,3790.0,395,993.2538586
,1779545990.7325628,0.8491886854171753,,,,3800.0,396,994.8929904
,1779545992.3709655,0.840027391910553,,,,3810.0,397,996.5315485
,1779545994.0102177,0.8265944719314575,,,,3820.0,398,998.170737
,1779545995.6495652,0.8325445652008057,,,,3830.0,399,999.8093006
,1779545997.2879896,0.8297491073608398,,,,3840.0,400,1001.4482352
,1779545998.925203,0.8237524032592773,,,,3850.0,401,1003.0868227
,1779546000.5655105,0.8231078386306763,,,,3860.0,402,1004.7268909
,1779546002.2048495,0.8312687873840332,,,,3870.0,403,1006.3645849
,1779546003.8428738,0.8389333486557007,,,,3880.0,404,1008.0031153
,1779546005.4829023,0.8307308554649353,,,,3890.0,405,1009.6426377
,1779546007.1222677,0.8303837776184082,,,,3900.0,406,1011.2825068
,1779546008.888408,0.8448450565338135,,,,3910.0,407,1013.0488616
,1779546010.528106,0.8160871267318726,,,,3920.0,408,1014.6878414
,1779546012.1662664,0.8234717845916748,,,,3930.0,409,1016.3265525
,1779546013.8000262,0.7942415475845337,,,,3940.0,410,1017.9643716
,1779546015.577868,0.8220275640487671,,,,3950.0,411,1019.738107
,1779546017.2159505,0.8273547291755676,,,,3960.0,412,1021.375686
,1779546018.8541777,0.8203632831573486,,,,3970.0,413,1023.0139133
,1779546020.6328983,0.8246312737464905,,,,3980.0,414,1024.7931378
,1779546022.2712903,0.8091553449630737,,,,3990.0,415,1026.4320516
1.691389560699463,1779546044.72003,,0.6260541677474976,,0.00018936387015941957,4000.0,416,1048.8853639
,1779546044.89037,0.8210170269012451,,,,4000.0,417,1049.054524
,1779546046.5327022,0.8417313098907471,,,,4010.0,418,1050.6939574
,1779546048.1724963,0.8342458605766296,,,,4020.0,419,1052.3328895
,1779546049.81231,0.8210426568984985,,,,4030.0,420,1053.9725525
,1779546051.4511166,0.8203129172325134,,,,4040.0,421,1055.6113865
,1779546053.0900917,0.8034816384315491,,,,4050.0,422,1057.2503509
,1779546054.7296565,0.8097996711730957,,,,4060.0,423,1058.889392
,1779546056.368348,0.8346647620201111,,,,4070.0,424,1060.5280834
,1779546058.0076272,0.810785174369812,,,,4080.0,425,1062.1681378
,1779546059.6416142,0.8347578048706055,,,,4090.0,426,1063.8068182
,1779546061.283296,0.8103664517402649,,,,4100.0,427,1065.4461011
,1779546063.0114503,0.8034115433692932,,,,4110.0,428,1067.1716906
,1779546064.6529863,0.7844963073730469,,,,4120.0,429,1068.8127218
,1779546066.2922149,0.7949328422546387,,,,4130.0,430,1070.4524691
,1779546067.9322107,0.7984362840652466,,,,4140.0,431,1072.092481
,1779546069.5713444,0.8175910711288452,,,,4150.0,432,1073.7310798
,1779546071.2075522,0.8172968626022339,,,,4160.0,433,1075.3702272
,1779546072.990977,0.7799390554428101,,,,4170.0,434,1077.1512242
,1779546074.6301963,0.7946383953094482,,,,4180.0,435,1078.7899315
,1779546076.2678976,0.8008003234863281,,,,4190.0,436,1080.4290962
,1779546077.9083123,0.8006267547607422,,,,4200.0,437,1082.0686359
,1779546079.659188,0.8133997917175293,,,,4210.0,438,1083.819548
,1779546081.3052635,0.8037583231925964,,,,4220.0,439,1085.464999
,1779546082.9533303,0.8030768632888794,,,,4230.0,440,1087.1130655
,1779546084.6836126,0.8160762786865234,,,,4240.0,441,1088.8437604
1.7232154607772827,1779546107.5793703,,0.6001718640327454,,0.00015103031213214996,4250.0,442,1111.742497
,1779546107.7498484,0.7910609245300293,,,,4250.0,443,1111.9105358
,1779546109.3899393,0.8158707618713379,,,,4260.0,444,1113.5496745
,1779546111.0287416,0.8004051446914673,,,,4270.0,445,1115.1884771
,1779546112.6677837,0.8185268640518188,,,,4280.0,446,1116.827519
,1779546114.3064628,0.7915661334991455,,,,4290.0,447,1118.4665215
,1779546115.9435077,0.7925752401351929,,,,4300.0,448,1120.1049984
,1779546117.579583,0.7812127470970154,,,,4310.0,449,1121.7430603
,1779546119.2341132,0.8094124794006348,,,,4320.0,450,1123.3946262
,1779546120.9835436,0.8015809655189514,,,,4330.0,451,1125.1432789
,1779546122.6909032,0.7975102663040161,,,,4340.0,452,1126.8514075
,1779546124.403203,0.7997884750366211,,,,4350.0,453,1128.5654878
,1779546126.1183617,0.7823243141174316,,,,4360.0,454,1130.278097
,1779546127.8294501,0.7946539521217346,,,,4370.0,455,1131.9896972
,1779546129.5377102,0.8082824945449829,,,,4380.0,456,1133.7010559
,1779546131.2559335,0.7777667045593262,,,,4390.0,457,1135.4161742
,1779546132.966725,0.7867476940155029,,,,4400.0,458,1137.127794
,1779546134.6756666,0.8140228986740112,,,,4410.0,459,1138.8357811
,1779546136.385984,0.8010824918746948,,,,4420.0,460,1140.5462298
,1779546138.0938416,0.7824655175209045,,,,4430.0,461,1142.2539428
,1779546139.8028817,0.8032169342041016,,,,4440.0,462,1143.9645157
,1779546141.513452,0.8138867020606995,,,,4450.0,463,1145.6731874
,1779546143.22812,0.7862128019332886,,,,4460.0,464,1147.3878555
,1779546144.9368973,0.7988740801811218,,,,4470.0,465,1149.0997121
,1779546146.6512837,0.7910856008529663,,,,4480.0,466,1150.8118565
,1779546148.3636303,0.7774890661239624,,,,4490.0,467,1152.5253748
1.7343270778656006,1779546170.9339445,,0.5759202241897583,,0.00012292491384519912,4500.0,468,1175.0952786
,1779546171.0997045,0.7805354595184326,,,,4500.0,469,1175.2640789
,1779546172.7429907,0.774308443069458,,,,4510.0,470,1176.903234
,1779546174.381838,0.7734944820404053,,,,4520.0,471,1178.5420777
,1779546176.019635,0.7991231083869934,,,,4530.0,472,1180.1800415
,1779546177.6597261,0.7908408641815186,,,,4540.0,473,1181.8194614
,1779546179.2973406,0.7896413803100586,,,,4550.0,474,1183.4584101
,1779546180.9385815,0.7927610874176025,,,,4560.0,475,1185.0988339
,1779546182.5772517,0.8026537299156189,,,,4570.0,476,1186.7374763
,1779546184.216405,0.8025919198989868,,,,4580.0,477,1188.3768939
,1779546185.8560672,0.7902690172195435,,,,4590.0,478,1190.016222
,1779546187.4951959,0.7859686613082886,,,,4600.0,479,1191.6549313
,1779546189.1332974,0.7807334661483765,,,,4610.0,480,1193.2930329
,1779546190.7716286,0.7752686738967896,,,,4620.0,481,1194.9318009
,1779546192.4107432,0.7700092792510986,,,,4630.0,482,1196.5709838
,1779546194.0450711,0.7760261297225952,,,,4640.0,483,1198.209793
,1779546195.690261,0.772158682346344,,,,4650.0,484,1199.8499964
,1779546197.3280163,0.7842589616775513,,,,4660.0,485,1201.4882556
,1779546198.9664333,0.7818169593811035,,,,4670.0,486,1203.1276905
,1779546200.6064408,0.7667092084884644,,,,4680.0,487,1204.7666492
,1779546202.244624,0.7627084851264954,,,,4690.0,488,1206.4051369
,1779546203.884237,0.7816454172134399,,,,4700.0,489,1208.0444765
,1779546205.5224063,0.7800769805908203,,,,4710.0,490,1209.6825609
,1779546207.2883792,0.7759246826171875,,,,4720.0,491,1211.4487324
,1779546208.9275355,0.7699375152587891,,,,4730.0,492,1213.0877777
,1779546210.5654552,0.7654120922088623,,,,4740.0,493,1214.726663
1.751704454421997,1779546233.15252,,0.5615131855010986,,0.00010576819746349742,4750.0,494,1237.3132381
,1779546233.3237762,0.7861055135726929,,,,4750.0,495,1237.4840179
,1779546234.968135,0.7806118726730347,,,,4760.0,496,1239.128374
,1779546236.6120253,0.754195511341095,,,,4770.0,497,1240.7722931
,1779546238.2559967,0.7798639535903931,,,,4780.0,498,1242.416079
,1779546239.898932,0.7721234560012817,,,,4790.0,499,1244.0590495
,1779546241.5440893,0.7839397192001343,,,,4800.0,500,1245.7043274
,1779546243.187447,0.7576163411140442,,,,4810.0,501,1247.3477394
,1779546244.8347075,0.7720396518707275,,,,4820.0,502,1248.9954591
,1779546246.479441,0.7693763971328735,,,,4830.0,503,1250.6421515
,1779546248.1281111,0.7573058605194092,,,,4840.0,504,1252.2884072
,1779546249.7726724,0.7678306698799133,,,,4850.0,505,1253.9329412
,1779546251.4161768,0.7579549551010132,,,,4860.0,506,1255.5764172
,1779546253.0606594,0.769094705581665,,,,4870.0,507,1257.2208147
,1779546254.7044573,0.7631205320358276,,,,4880.0,508,1258.864698
,1779546256.4779062,0.8025002479553223,,,,4890.0,509,1260.639064
,1779546258.1165936,0.7806727886199951,,,,4900.0,510,1262.2768338
,1779546259.7524467,0.7487164735794067,,,,4910.0,511,1263.9150488
,1779546261.388949,0.760854959487915,,,,4920.0,512,1265.5535029
,1779546263.0327802,0.7789519429206848,,,,4930.0,513,1267.1930345
,1779546264.6713626,0.7633148431777954,,,,4940.0,514,1268.831415
,1779546266.4373627,0.7723593711853027,,,,4950.0,515,1270.5998695
,1779546268.0783322,0.7481801509857178,,,,4960.0,516,1272.2380675
,1779546269.7166836,0.757475733757019,,,,4970.0,517,1273.8768364
,1779546271.3557916,0.7718786001205444,,,,4980.0,518,1275.515527
,1779546273.0553586,0.7703244686126709,,,,4990.0,519,1277.2195704
1.7625994682312012,1779546295.6663961,,0.5486123561859131,,0.0001,5000.0,520,1299.8272637
,1779546295.8352356,0.7665566802024841,,,,5000.0,521,1299.9953685
,1779546296.5344698,,,"{'path': 'media/html/Sample Generation_522_d077b5d77c08bd629602.html', 'size': 271, '_type': 'html-file', 'sha256': 'd077b5d77c08bd629602cc7228794bce38d9e9ddb10a7c8a59c66f30cd585d9e'}",,,522,1300.695189
